year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1082,246,10,2,15639,5184,510,3687,0,6258
2023,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2408,381,20,2,32692,9954,1300,3384,37,18017
2023,8,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",686,135,19,2,7390,1952,174,1272,0,3992
2023,8,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",112,17,0,0,615,212,0,205,0,198
2023,8,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",62,13,1,0,837,428,0,147,0,262
2023,8,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",372,85,3,0,6221,2463,70,829,0,2859
2023,8,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1053,261,14,5,17438,5157,364,5410,0,6507
2023,8,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,11,1,0,485,98,0,156,0,231
2023,8,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",178,50,2,0,3006,897,0,337,0,1772
2023,8,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",57,14,0,0,935,365,0,40,0,530
2023,8,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",93,25,0,0,1415,517,121,136,0,641
2023,8,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",403,103,4,5,6127,1791,551,1527,0,2258
2023,8,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",124,26,1,0,1226,700,0,135,0,391
2023,8,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",199,61,2,0,3102,816,79,518,0,1689
2023,8,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",93,27,1,2,1483,569,0,183,0,731
2023,8,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",507,126,4,3,8050,2581,268,875,0,4326
2023,8,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",501,95,3,3,5407,2316,294,426,0,2371
2023,8,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",62,10,0,0,454,202,6,99,0,147
2023,8,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",177,28,42,1,2037,659,0,399,0,979
2023,8,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,1,0,0,128,0,0,0,0,128
2023,8,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",290,78,3,0,4882,1708,54,675,0,2445
2023,8,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",116,16,0,0,1321,789,0,8,0,524
2023,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",8291,1590,130,25,122693,34963,6260,32264,48,49158
2023,8,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",246,63,6,1,3286,917,569,532,0,1268
2023,8,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",153,33,0,0,1995,618,217,470,0,690
2023,8,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",652,137,3,1,7847,2760,633,823,0,3631
2023,8,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",395,84,3,1,5370,1699,44,725,0,2902
2023,8,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",623,106,0,4,6960,2848,168,773,0,3171
2023,8,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",299,76,3,0,4218,976,63,610,0,2569
2023,8,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",62,12,2,0,865,345,0,106,0,414
2023,8,UA,United Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",31,7,0,0,441,92,0,25,0,324
2023,8,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",155,23,0,0,1474,616,0,233,0,625
2023,8,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",92,11,1,0,829,408,0,89,0,332
2023,8,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",93,13,0,0,743,397,0,39,0,307
2023,8,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",596,118,4,0,8175,2962,427,568,0,4218
2023,8,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",124,36,1,0,1979,981,44,415,0,539
2023,8,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",184,41,1,1,2796,679,72,339,0,1706
2023,8,UA,United Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",84,24,2,0,1675,632,0,182,0,861
2023,8,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",285,62,3,1,3631,1155,99,981,0,1396
2023,8,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",971,150,14,8,9176,3001,393,1790,0,3992
2023,8,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",541,103,3,1,6513,2463,201,581,0,3268
2023,8,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",151,31,5,0,1489,668,0,411,0,410
2023,8,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,14,1,0,612,175,0,85,0,352
2023,8,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",123,24,1,0,2263,929,0,134,0,1200
2023,8,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",972,191,4,0,11509,5584,224,1664,0,4037
2023,8,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4415,831,39,3,62294,23125,3594,9078,81,26416
2023,8,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",133,20,1,0,1363,572,0,67,0,724
2023,8,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",229,62,0,1,3210,1329,148,708,0,1025
2023,8,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",336,66,2,0,3881,1538,0,507,0,1836
2023,8,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",396,90,2,1,5306,1698,276,447,0,2885
2023,8,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",581,91,8,2,5110,2296,98,615,0,2101
2023,8,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",40,1,0,0,337,0,0,0,0,337
2023,8,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",93,14,4,0,477,255,0,153,0,69
2023,8,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",273,50,1,0,2983,967,0,325,0,1691
2023,8,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",48,8,0,1,248,58,0,120,0,70
2023,8,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",124,41,3,0,2109,467,0,489,0,1153
2023,8,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",614,126,42,4,7430,2921,299,1471,0,2739
2023,8,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",62,13,0,1,780,227,0,69,0,484
2023,8,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",97,25,2,0,1126,447,0,172,0,507
2023,8,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1003,237,12,0,9768,2718,53,1114,0,5883
2023,8,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",312,107,4,0,5040,2004,50,484,0,2502
2023,8,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",207,33,1,0,989,403,0,93,0,493
2023,8,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3143,717,34,15,41231,9166,2453,14291,0,15321
2023,8,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3169,623,32,10,29059,8067,816,3928,97,16151
2023,8,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",347,116,6,0,4989,2026,49,516,0,2398
2023,8,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",326,75,5,1,3106,1280,56,475,0,1295
2023,8,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",91,32,0,0,1434,524,0,213,0,697
2023,8,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",4116,677,31,8,33431,8935,1384,4666,249,18197
2023,8,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",370,110,4,1,4486,1440,0,522,0,2524
2023,8,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",605,213,4,1,11859,3283,827,3357,0,4392
2023,8,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",378,118,5,1,5452,1852,650,589,0,2361
2023,8,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1828,406,83,4,17994,4204,136,2111,15,11528
2023,8,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6251,1279,121,6,66899,16841,3204,13062,312,33480
2023,8,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",178,48,0,0,2075,666,43,163,0,1203
2023,8,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",296,72,7,2,3093,831,0,458,0,1804
2023,8,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",432,127,3,2,5804,1804,57,776,0,3167
2023,8,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",254,71,0,1,3908,1035,20,1221,0,1632
2023,8,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",1003,245,13,0,12865,4364,410,1440,154,6497
2023,8,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",474,124,4,2,5967,1265,389,935,0,3378
2023,8,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",114,14,2,0,593,198,0,0,0,395
2023,8,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",225,66,1,0,3428,936,16,202,0,2274
2023,8,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",6259,1127,57,9,51622,14826,1476,6259,212,28849
2023,8,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1425,293,28,4,13911,3653,297,3772,64,6125
2023,8,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",8727,2208,109,33,114095,23438,4122,38031,228,48276
2023,8,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",151,52,0,0,2401,589,0,248,0,1564
2023,8,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",358,121,4,1,5150,2054,309,439,0,2348
2023,8,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",316,80,0,1,2693,702,0,651,0,1340
2023,8,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",788,162,9,1,6961,2068,0,694,0,4199
2023,8,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",184,42,1,0,1308,378,0,173,0,757
2023,8,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",143,39,2,0,1760,355,189,123,0,1093
2023,8,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1315,312,8,24,16567,3996,415,5441,11,6704
2023,8,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",332,87,0,0,3697,1283,44,310,0,2060
2023,8,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",163,42,0,0,1771,604,36,355,0,776
2023,8,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",101,23,1,0,1193,204,120,109,0,760
2023,8,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31,5,0,0,146,64,0,4,0,78
2023,8,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1271,181,11,2,7770,2937,111,1562,79,3081
2023,8,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4332,771,40,4,36444,9550,1018,4913,18,20945
2023,8,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",180,23,0,0,681,268,0,44,0,369
2023,8,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",174,47,0,0,1989,699,15,392,0,883
2023,8,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",510,76,5,1,3038,855,11,353,0,1819
2023,8,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",153,53,0,0,2158,672,0,241,0,1245
2023,8,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",947,239,14,1,12160,3312,298,1675,49,6826
2023,8,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",208,57,1,0,2654,684,0,91,0,1879
2023,8,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",155,9,0,0,440,263,0,16,0,161
2023,8,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",209,36,2,0,1804,486,30,244,0,1044
2023,8,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",357,90,12,1,3703,1560,43,452,0,1648
2023,8,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",372,64,1,0,2713,1059,0,600,16,1038
2023,8,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",7582,1764,254,30,82428,18075,2155,22357,380,39461
2023,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2753,769,34,1,35049,9457,767,4966,32,19827
2023,8,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",234,51,0,0,2234,899,24,148,0,1163
2023,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1085,246,12,3,9574,3568,265,2173,0,3568
2023,8,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1316,250,38,1,9503,2580,70,1251,8,5594
2023,8,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",372,65,1,2,2516,684,145,433,30,1224
2023,8,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209,60,0,0,2608,864,0,113,0,1631
2023,8,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",344,49,2,0,2158,882,15,174,0,1087
2023,8,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2234,535,19,3,25452,7455,694,2770,113,14420
2023,8,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3265,756,40,14,38811,10766,1704,9547,78,16716
2023,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7159,1569,88,17,77003,18773,1630,13208,297,43095
2023,8,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",287,80,2,0,4262,1959,74,363,70,1796
2023,8,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",242,77,3,1,3477,1188,226,459,33,1571
2023,8,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",453,133,2,0,6885,1589,408,2218,0,2670
2023,8,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",752,205,11,0,10257,2829,354,1266,0,5808
2023,8,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",695,186,3,1,8344,2931,219,810,0,4384
2023,8,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1587,326,14,5,15393,4488,367,1744,17,8777
2023,8,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,7,0,0,181,78,0,3,0,100
2023,8,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",256,72,2,0,3182,927,20,465,0,1770
2023,8,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3375,778,70,0,36022,9702,306,2355,39,23620
2023,8,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",744,130,5,1,5806,2486,143,1895,30,1252
2023,8,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",608,159,5,1,7403,2113,173,912,0,4205
2023,8,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",653,168,6,0,7365,2685,138,920,27,3595
2023,8,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1030,245,40,0,11799,3499,108,1267,16,6909
2023,8,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",851,231,16,4,10133,3075,99,3615,10,3334
2023,8,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",256,76,2,1,3044,1069,51,364,0,1560
2023,8,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",177,37,1,1,2002,725,0,758,0,519
2023,8,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1034,237,7,1,10781,2950,328,813,189,6501
2023,8,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",390,104,3,1,4620,1747,113,886,23,1851
2023,8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5263,1096,107,24,50743,14890,826,6201,345,28481
2023,8,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",844,211,11,4,9652,2997,251,935,10,5459
2023,8,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",186,31,0,1,1205,238,45,464,0,458
2023,8,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",180,33,10,0,1479,546,0,316,0,617
2023,8,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International",418,121,10,0,5643,1848,99,819,0,2877
2023,8,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",151,55,1,0,2165,930,0,261,0,974
2023,8,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",750,209,8,1,8808,2562,213,1693,66,4274
2023,8,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",145,32,0,0,1553,434,97,368,0,654
2023,8,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",772,204,18,0,9067,2351,170,760,0,5786
2023,8,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",172,53,1,0,2287,822,130,325,0,1010
2023,8,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",481,105,9,4,5178,1118,412,991,0,2657
2023,8,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3093,748,142,7,33922,9370,421,6303,21,17807
2023,8,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1379,316,12,1,15054,4976,341,1533,33,8171
2023,8,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",208,34,5,1,1354,447,0,492,0,415
2023,8,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",178,33,1,0,1484,520,0,185,0,779
2023,8,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",395,96,5,1,4792,1655,0,654,0,2483
2023,8,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",875,245,4,3,11656,3804,845,1695,0,5312
2023,8,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",772,260,18,0,13316,2470,485,3082,2,7277
2023,8,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3009,647,66,0,30493,8530,65,2309,0,19589
2023,8,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",335,107,3,0,4991,1621,118,371,15,2866
2023,8,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1036,228,11,4,10047,3615,232,1024,58,5118
2023,8,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2750,613,65,0,27797,7841,310,2063,65,17518
2023,8,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1272,263,52,1,10773,3357,162,1002,47,6205
2023,8,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",291,67,9,1,2418,904,0,613,0,901
2023,8,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3406,760,26,1,33766,8898,1118,5159,239,18352
2023,8,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",97,31,1,1,1141,567,42,54,0,478
2023,8,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1964,429,103,9,20620,5743,399,2897,51,11530
2023,8,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",476,107,3,1,4768,1503,27,414,0,2824
2023,8,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",323,99,5,1,3991,1268,23,551,46,2103
2023,8,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",186,27,1,0,938,160,17,162,0,599
2023,8,YX,Republic Airline,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1,1,0,0,158,0,158,0,0,0
2023,8,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",162,18,0,0,1260,515,297,363,0,85
2023,8,YX,Republic Airline,AGS,"Augusta, GA: Augusta Regional at Bush Field",1,0,0,0,0,0,0,0,0,0
2023,8,YX,Republic Airline,ALB,"Albany, NY: Albany International",93,5,1,0,305,17,7,74,0,207
2023,8,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120,18,2,0,1527,90,123,444,0,870
2023,8,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",3,0,0,0,0,0,0,0,0,0
2023,8,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",105,15,3,0,623,182,0,265,0,176
2023,8,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",88,12,3,0,458,74,7,172,0,205
2023,8,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",121,14,0,0,624,386,0,99,0,139
2023,8,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",78,19,0,0,1080,268,288,216,16,292
2023,8,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",277,38,1,0,2140,535,258,425,131,791
2023,8,YX,Republic Airline,BOS,"Boston, MA: Logan International",2089,382,27,6,24372,5258,1739,11638,33,5704
2023,8,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2,1,0,0,53,14,0,0,0,39
2023,8,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",125,22,1,0,595,191,50,264,0,90
2023,8,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",255,28,5,0,1416,364,0,333,0,719
2023,8,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",80,14,1,0,690,272,0,124,0,294
2023,8,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",39,6,1,0,231,26,0,81,0,124
2023,8,YX,Republic Airline,CAK,"Akron, OH: Akron-Canton Regional",2,1,0,0,71,1,0,0,0,70
2023,8,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",27,3,1,0,138,0,0,52,0,86
2023,8,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",54,7,0,0,637,160,214,143,0,120
2023,8,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",170,22,6,0,1126,435,153,263,0,275
2023,8,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",48,1,1,0,26,0,0,26,0,0
2023,8,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",231,31,3,1,1912,109,167,530,0,1106
2023,8,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",275,42,8,2,2542,809,211,829,0,693
2023,8,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1085,125,15,0,9053,3253,512,1879,0,3409
2023,8,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",392,42,2,0,2119,612,70,686,72,679
2023,8,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",29,3,0,0,124,64,0,21,0,39
2023,8,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",1952,267,30,10,17745,3785,1561,4647,35,7717
2023,8,YX,Republic Airline,DLH,"Duluth, MN: Duluth International",31,1,1,0,15,0,0,15,0,0
2023,8,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",55,9,2,0,335,58,0,214,0,63
2023,8,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",222,31,4,0,1557,211,23,630,0,693
2023,8,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",20,3,0,0,136,0,0,24,0,112
2023,8,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2502,228,40,5,15990,3785,1541,5682,0,4982
2023,8,YX,Republic Airline,EYW,"Key West, FL: Key West International",64,5,1,3,147,22,0,125,0,0
2023,8,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",129,16,3,0,672,347,0,165,0,160
2023,8,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",168,11,7,0,527,185,0,177,0,165
2023,8,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",169,14,5,0,695,115,0,149,0,431
2023,8,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",140,14,4,0,928,132,46,551,0,199
2023,8,YX,Republic Airline,HPN,"White Plains, NY: Westchester County",60,13,0,0,503,90,0,206,0,207
2023,8,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",1,0,0,0,0,0,0,0,0,0
2023,8,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",641,64,7,1,3165,672,264,1309,0,920
2023,8,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",50,4,0,0,161,0,0,90,0,71
2023,8,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",171,15,6,0,636,185,0,191,0,260
2023,8,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",986,113,13,0,9265,3223,886,2585,0,2571
2023,8,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",110,12,3,0,493,105,0,134,0,254
2023,8,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1589,263,28,2,19027,4356,1207,7039,59,6366
2023,8,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",27,0,1,0,0,0,0,0,0,0
